Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
1c2ccccc2c,2,0.054171180931744306,2,2.8169014084507045
c1c2ccccc2,2,0.054171180931744306,2,2.8169014084507045
c(C2=C(c3c,2,0.054171180931744306,2,2.8169014084507045
(Cl)c(Cl)c,2,0.054171180931744306,2,2.8169014084507045
(F)(F)n2cc,2,0.054171180931744306,2,2.8169014084507045
(=C(c3ccc(,2,0.054171180931744306,2,2.8169014084507045
=C1c1ccccc,2,0.054171180931744306,2,2.8169014084507045
(C)cc(C)c2,2,0.054171180931744306,2,2.8169014084507045
cncc2)c2cc,2,0.054171180931744306,2,2.8169014084507045
c2C1=c1c2c,2,0.054171180931744306,2,2.8169014084507045
C)cc(C)c21,2,0.054171180931744306,2,2.8169014084507045
-c3ccc(Br),2,0.054171180931744306,2,2.8169014084507045
n1cccc1C1=,2,0.054171180931744306,2,2.8169014084507045
F[B-]1(F)N,2,0.054171180931744306,2,2.8169014084507045
[B-]1(F)N2,2,0.054171180931744306,2,2.8169014084507045
B-]1(F)N2C,2,0.054171180931744306,2,2.8169014084507045
B-]2(F)F)C,2,0.054171180931744306,2,2.8169014084507045
c2cccs2)=C,2,0.054171180931744306,2,2.8169014084507045
2cccs2)=C2,2,0.054171180931744306,2,2.8169014084507045
cccs2)=C2c,2,0.054171180931744306,2,2.8169014084507045
ccs2)=C2c3,2,0.054171180931744306,2,2.8169014084507045
C1c1ccccc1,2,0.054171180931744306,2,2.8169014084507045
F)C(c1cccc,2,0.054171180931744306,2,2.8169014084507045
F)(F)n2ccc,2,0.054171180931744306,2,2.8169014084507045
)c(Cl)c(Cl,2,0.054171180931744306,2,2.8169014084507045
)(F)n2cccc,2,0.054171180931744306,2,2.8169014084507045
F)n2cccc21,2,0.054171180931744306,2,2.8169014084507045
cc3ccccc3o,2,0.054171180931744306,2,2.8169014084507045
CC1=C(c2cc,2,0.054171180931744306,2,2.8169014084507045
3)[B-](F)(,2,0.054171180931744306,2,2.8169014084507045
C(=C(c4ccc,2,0.054171180931744306,2,2.8169014084507045
(C2=C(c3cc,2,0.054171180931744306,2,2.8169014084507045
(Br)=[N+]2,2,0.054171180931744306,2,2.8169014084507045
C(Br)=[N+],2,0.054171180931744306,2,2.8169014084507045
)C(c1ccccc,2,0.054171180931744306,2,2.8169014084507045
2cc(Cl)ccc,2,0.054171180931744306,2,2.8169014084507045
cc(Cl)ccc2,2,0.054171180931744306,2,2.8169014084507045
)C(=C2c3cc,2,0.054171180931744306,2,2.8169014084507045
cc1)c1cccc,2,0.054171180931744306,2,2.8169014084507045
C2=C(c3ccc,2,0.054171180931744306,2,2.8169014084507045
(c2cccs2)=,2,0.054171180931744306,2,2.8169014084507045
[N+](=O)[O,2,0.054171180931744306,2,2.8169014084507045
c(C2=C3[N+,2,0.054171180931744306,2,2.8169014084507045
2=C(c2ccc(,2,0.054171180931744306,2,2.8169014084507045
cc3)=[N+]3,2,0.054171180931744306,2,2.8169014084507045
(C2=CC(c3c,2,0.054171180931744306,2,2.8169014084507045
c(C2=CC(c3,2,0.054171180931744306,2,2.8169014084507045
cc(C2=CC(c,2,0.054171180931744306,2,2.8169014084507045
(Cl)=[N+]2,2,0.054171180931744306,2,2.8169014084507045
3ccccc3)C1,2,0.054171180931744306,2,2.8169014084507045
n2)=C2C(c3,2,0.054171180931744306,2,2.8169014084507045
cccc1)=C(C,2,0.054171180931744306,2,2.8169014084507045
ccc(C2=CC(,2,0.054171180931744306,2,2.8169014084507045
1cccnc1)c1,2,0.054171180931744306,2,2.8169014084507045
ccc(Cl)cc1,2,0.054171180931744306,2,2.8169014084507045
1ccc(Cl)cc,2,0.054171180931744306,2,2.8169014084507045
c1ccc(Cl)c,2,0.054171180931744306,2,2.8169014084507045
cccnc1)c1c,2,0.054171180931744306,2,2.8169014084507045
cn2)=C2C(c,2,0.054171180931744306,2,2.8169014084507045
ccc1)=C(Cl,2,0.054171180931744306,2,2.8169014084507045
ccn2)=C2C(,2,0.054171180931744306,2,2.8169014084507045
c3)=[N+]3C,2,0.054171180931744306,2,2.8169014084507045
Cl)=[N+]2[,2,0.054171180931744306,2,2.8169014084507045
ccccn2)=C2,2,0.054171180931744306,2,2.8169014084507045
3cccnc3)=C,2,0.054171180931744306,2,2.8169014084507045
CC1=C2C(c3,2,0.054171180931744306,2,2.8169014084507045
c2ccc(F)cc,2,0.054171180931744306,2,2.8169014084507045
C1=C(c1ccc,2,0.054171180931744306,2,2.8169014084507045
1=C(c1cccn,2,0.054171180931744306,2,2.8169014084507045
1(F)C2=C(c,2,0.054171180931744306,2,2.8169014084507045
=C(c1cccnc,2,0.054171180931744306,2,2.8169014084507045
c(OC)cc2)c,2,0.054171180931744306,2,2.8169014084507045
cc(OC)cc2),2,0.054171180931744306,2,2.8169014084507045
ccc(OC)cc2,2,0.054171180931744306,2,2.8169014084507045
2ccc(OC)cc,2,0.054171180931744306,2,2.8169014084507045
c2ccc(OC)c,2,0.054171180931744306,2,2.8169014084507045
