Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
*C1=CC2=C(c3ccncc3)c3cccn3[BH2-][N+]2=C1*,1,0.13020833333333331,0,0.0
*C1=[N+]2[BH2-]n3cccc3C(c3ccncc3)=C2C=C1c1ccncc1,1,0.13020833333333331,0,0.0
CC1=[N+](c2cc(C)ccc2C)C(=Cc2c3ccccc3cc3ccccc23)[B-](F)(F)n2c(C)cc(C)c21,1,0.13020833333333331,1,1.4084507042253522
C=C1[N+](c2cc(C)ccc2C)=C(C)c2c(C)cc(C)n2[B-]1(F)F,1,0.13020833333333331,1,1.4084507042253522
[BH2-]1n2cccc2C(c2ccncc2)=C2C(c3ccccc3)=C(c3ccncc3)C(c3ccc[nH]3)=[N+]12,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C(c2ccncc2)=C2C(c3ccccc3)=CC=[N+]12,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C=C2C=C(c3ccncc3)C(c3ccc[nH]3)=[N+]12,1,0.13020833333333331,0,0.0
*C1=C(*)C(*)=[N+]2[BH2-]n3cccc3C(c3ccncc3)=C12,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C(c2ccncc2)=C2C=CC(c3ccc[nH]3)=[N+]12,1,0.13020833333333331,0,0.0
[BH2-]1C2=C(c3ccccc3)c3ccccc3C2=C(c2ccccc2)c2cccn21,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C=C2C(c3ccccc3)=C(c3ccncc3)C=[N+]12,1,0.13020833333333331,0,0.0
*C1=C(c2ccccc2)C2=C(c3ccncc3)c3cccn3[BH2-][N+]2=C1*,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C=C2C=CC(c3ccc[nH]3)=[N+]12,1,0.13020833333333331,0,0.0
*C1=[N+]2[BH2-]n3cccc3C(c3ccncc3)=C2C(c2ccccc2)=C1c1ccncc1,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C(c2ccncc2)=C2C=C(c3ccncc3)C(c3ccc[nH]3)=[N+]12,1,0.13020833333333331,0,0.0
[BH2-]1n2cccc2C=C2C(c3ccccc3)=CC(c3ccc[nH]3)=[N+]12,1,0.13020833333333331,0,0.0
*C1=C2C(c3ccccc3)=C(c3ccncc3)C(*)=[N+]2[BH2-]n2cccc21,1,0.13020833333333331,0,0.0
*C1=C(c2ccccc2)C2=C(*)c3cccn3[BH2-][N+]2=C1*,1,0.13020833333333331,0,0.0
*C1=C(c2ccccc2)C2=C(c3ccncc3)c3cccn3[BH2-][N+]2=C1c1ccc[nH]1,1,0.13020833333333331,0,0.0
*C1=C(c2ccncc2)C(*)=[N+]2[BH2-]n3cccc3C(c3ccncc3)=C12,1,0.13020833333333331,0,0.0
