Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccc(-c2ccccc2)cc1,5,0.5773672055427251,14,12.727272727272727,0.01344685,0.0108116,0.0136801,"['C[O+]=[B-](C#[O+])c1c(C)c(C)cc(C)c1-c1ccccc1B(O)c1c(C)cc(C)cc1C', 'Oc1ccc(CN2CCOCC2)cc1-c1ccccc1', 'Cc1ccc(N(C(=O)C=Cc2ccc(-c3ccccc3)cc2)S(=O)(=O)c2ccc(C)cc2)cc1', 'O=C1c2ccccc2C2(c3ccccc3-c3ccccc32)N1c1cc([N+](=O)[O-])cc(-c2ccccc2[N+](=O)[O-])c1-c1ccccc1', 'Fc1c(F)c(F)c(B(c2ccc(-c3cccc(B(c4c(F)c(F)c(F)c(F)c4F)c4c(F)c(F)c(F)c(F)c4F)c3)cc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F']",12,-0.0028685000000000013,40
*c1ccc2ccccc2c1,4,0.4618937644341801,13,11.818181818181818,0.01344685,0.03223785,0.0120126,"['O=C(NC1CC(c2ccccc2)OC1c1ccc2c(c1)OCO2)c1ccc2ccccc2c1', 'CN(C)c1cccc2ccc(N(c3ccccc3)c3ccccc3)c(C#N)c12', 'CC(=O)c1ccc(Nc2ccc3ccccc3c2)cc1', 'O=S(=O)(c1ccccc1)N1OC(c2ccccc2)=CC1c1ccc2ccccc2c1']",11,0.02022525,40
*c1cccc2ccccc12,4,0.4618937644341801,16,14.545454545454545,0.01344685,0.047343300000000005,0.01047305,"['c1ccc2c(c1)C1c3ccccc3C2C(c2cccc3ccccc23)c2ccccc21', 'CN1C(=O)N(Cc2ccccc2)C(c2cccc3ccccc23)c2ccccc21', 'Cc1ccc([S+]([O-])c2c(C3C(=O)CCN3c3ccccc3)cc(Cc3cccc4ccccc34)c3ccccc23)cc1', 'COc1c(-c2c([N+](=O)[O-])ccc3ccccc23)cc(-c2ccccc2Br)c2c(=O)[nH]c(C)cc12']",11,0.03687025000000001,40
c1ccc2occc2c1,4,0.4618937644341801,2,1.8181818181818181,0.01344685,0.0434889,0.01344685,"['COC(=O)C(C(=O)OC)C(C(=O)OC)c1c(Cl)ccc2oc(-c3ccccc3)cc12', 'COc1ccc(C(=O)c2oc3cc(Br)ccc3c2C(=O)c2ccc(OC)cc2)cc1']",9,0.030042049999999997,40
O=[N+]([O-])c1ccccc1,4,0.4618937644341801,8,7.2727272727272725,0.01344685,0.0364333,0.01047305,"['O=[N+]([O-])c1ccc(C23OC(c4ccccc4)(Oc4ccccc42)c2c([N+](=O)[O-])cccc23)cc1', 'O=C1CCCC2=C1C(C(=O)c1ccc([N+](=O)[O-])cc1)C1(C(=O)Nc3ccccc31)N2Cc1ccccc1', 'O=C1CC2=C(CO1)OCCN(S(=O)(=O)c1ccc([N+](=O)[O-])cc1)C2', 'O=C1c2ccccc2C2(c3ccccc3-c3ccccc32)N1c1cc([N+](=O)[O-])cc(-c2ccccc2[N+](=O)[O-])c1-c1ccccc1']",9,0.025960250000000004,40
*c1ccc(*)cc1,4,0.4618937644341801,57,51.81818181818182,0.01344685,0.0,0.0144017,"['CC(=Cc1ccc(C=C(C#N)c2ccccc2)cc1)c1ccccc1', 'Cc1ccc(N(C(=O)C=Cc2ccc(-c3ccccc3)cc2)S(=O)(=O)c2ccc(C)cc2)cc1', 'Fc1c(F)c(F)c(B(c2ccc(-c3cccc(B(c4c(F)c(F)c(F)c(F)c4F)c4c(F)c(F)c(F)c(F)c4F)c3)cc2)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F', 'CC(=NC(=O)c1ccncc1)c1ccc(C(=O)N=Cc2ccc(N=Nc3ccccc3)cc2)cc1']",8,-0.0144017,40
c1ccc2ccccc2c1,10,1.29366106080207,17,15.454545454545453,0.02500955,0.1466883,0.024884,"['Cc1ccc(S(=O)(=O)NC(C(=O)O)c2ccc3ccccc3c2-c2ccccc2)cc1', 'NNC(=NN=C1CSc2ccccc21)c1ccc2ccccc2c1', 'O=C(Nc1c(S)ccc2ccccc12)C(O)c1ccccc1', 'Fc1ccc2c(NN=Cc3ccccc3)c(-c3ccccc3F)ccc2c1', 'O=C1C(=Cc2ccc3ccccc3c2)C(=O)c2ccccc21']",10,0.12180429999999999,50
O=Cc1ccccc1,5,0.646830530401035,25,22.727272727272727,0.02500955,0.0,0.0251351,"['O=C(c1ccccc1)C1CC2C(=O)c3ccccc3C23Cc2ccccc2N(C1=O)c1ccccc13', 'COc1ccc2c(c1)C(C(=O)c1ccccc1)c1c(ccc3ccccc13)O2', 'CCOC(=O)C1C(c2ccccc2)=NC(c2ccccc2)C1C(=O)c1ccccc1', 'O=C(c1ccccc1)c1ccc(C#Cc2ccccc2C(=O)c2ccccn2)cn1', 'CC1(C)OCC(c2ccccc2)N1CC(=O)c1ccccc1']",8,-0.0251351,50
c1ccc2c(c1)ccc1ccccc12,4,0.517464424320828,3,2.727272727272727,0.02500955,0.05510445,0.02500955,"['Cc1cccc(C)c1-c1c(-c2sc3ccccc3c2C)c2ccccc2c2ccccc12', 'C[Si](C)(F)c1cc2ccccc2c2ccccc12']",14,0.0300949,50
c1ccc2ncccc2c1,4,0.517464424320828,3,2.727272727272727,0.02500955,0.056190000000000004,0.0244224,"['Cc1ccc(S(=O)(=O)N(c2ccc(Br)cc2)c2ccc3c(Cl)cccc3n2)cc1', 'Cc1nc2ccccc2c(OC(=O)c2c[nH]c3ccccc23)c1C=O']",10,0.03176760000000001,50
