Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
C1=Cc2ccccc2CC1,29,7,310,10,5,"[10, 150, 200, 260, 310]",0.4410357,0.0,0.26403618,"[0.0, 0.2041913, 0.4410357, 0.3228968, 0.3520571]",0.1454392,-0.1571859,-0.023034999999999996,"[-0.00038585, -0.01203905, 0.1454392, -0.0910034, -0.1571859]",5,1,3.0,15,"[1, 3, 3, 5, 3]","{'COC1=Cc2cc(-c3ccccc3)c(C3CCCC3c3ccccc3)c(-c3ccccc3)c2CC1=Cc1ccccc1', 'O=C(Oc1ccccc1)C(=C=C1C=Nc2ccccc2N1c1ccccc1)c1ccccc1', 'CCc1ccccc1N1CC(c2ccccc2)=Nc2cccnc21', 'CC1=CC(=O)C(=C2Nc3ccccc3N=C2C)C(=NNc2ccccc2)C1=O', 'O=C1C(=C2CC(=C3C=C(c4ccc(Br)cc4)c4ccc(Br)n4[B-]3(F)F)c3cc(Br)ccc32)N=C(Cl)c2ccccc21', 'O=C1C(=NNc2ccc(O)cc2)C=Cc2ccccc21', 'O=C1C=C(N2CCOCC2)c2ccccc2C12Nc1ccccc1C2=O', 'ON=C1C(=NNc2ccccc2)C=Cc2ccccc21', 'FC1(F)C(c2cc(-c3ccccc3)c3ccccc3c2)=C(c2ccccc2)c2ccccc2C1(F)F', 'O=C1C(Cl)=C(N(c2ccccc2)c2ccccc2)c2ccccc2C1=C1C(=O)c2ccccc2-c2ccccc21', 'O=C1C=Cc2ccccc2C1=C1c2cccn2[B-](F)(F)[N+]1=Cc1ccc(Br)cc1', 'COc1ccc2cc(C3=NC(=O)C(=NNc4cnccc4C)c4ccccc43)ccc2c1', 'CCC(C)(B1OC(C2(c3ccccc3)N(Cc3ccccc3)CCN2c2ccccc2)=Cc2ccccc21)c1ccccc1', 'COc1c(C#N)c(C#N)c2c(c1C(=O)c1ccccc1)C1(OC(c3ccc(C)cc3)=C2)C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1', 'COC1(O)C(=O)c2ccccc2C(C)=C1N=Nc1ccc(Cl)cc1', 'Clc1ccc2c(c1)C(=C1N=C(c3ccccc3)c3cc(Br)ccc3N1)C(=Nc1ccccc1)N2c1ccccc1', '[O-]N1C(=C2[N-]N(c3ccccc3)C=CC2=C2C=C[N+](c3ccccc3)=N2)C=Cc2ccccc21', 'O=C1C(c2ccccc2)=Cc2ccccc2C1=C1c2ccccc2C(=O)c2ccccc21', 'Cc1ccc(S(=O)(=O)N2CC=C(c3csc4ccccc34)c3ccc(C)cc32)cc1', 'O=C1C(=C2c3ccccc3N(S(=O)(=O)c3ccccc3)c3ccccc32)C=Cc2ccccc21', 'COc1ccc(OC2C(=O)c3ccccc3C=C2c2ccccc2)cc1CN(Cc1ccccc1)Cc1ccccc1'}",21,5.0
C1CC2CCC1C2,4,4,20,20,1,[20],0.0028147,0.0028147,0.0028147,[0.0028147],0.0015533499999999,0.0015533499999999,0.0015533499999999,[0.0015533499999999],2,2,2.0,2,[2],"{'COC(=O)C1=CN(C2CC3CCC2(C)C3(C)C)C=C2COc3c(ccc(OC)c3CC(C)=O)N(C(C)=O)C21', 'Cc1[nH]c2nnnn2c(=O)c1C1(O)CC2CCC1(C)C2(C)C'}",2,1.0
C1CCC2CCCC2C1,4,4,20,20,1,[20],0.00798605,0.00798605,0.00798605,[0.00798605],0.0067247,0.0067247,0.0067247,[0.0067247],3,3,3.0,3,[3],"{'Cc1ccc(S(=O)(=O)N2C(C(=O)Oc3ccccc3)CC3C(=O)CCCC32)cc1', 'CC1(C)OC2NC(C(C)(C)C)B(c3ccccc3)OC2O1'}",2,1.0
C1CCCC1,5,5,20,20,1,[20],0.0,0.0,0.0,[0.0],-0.00168545,-0.00168545,-0.00168545,[-0.00168545],12,12,12.0,12,[12],"{'CC(C)C1CCN1C(=O)c1cccc(-c2ccccc2)c1NC(=O)C1CCCN1C(=O)OC(C)(C)C', 'COC(=O)C1=CN(C2CC3CCC2(C)C3(C)C)C=C2COc3c(ccc(OC)c3CC(C)=O)N(C(C)=O)C21', 'CC1(C)OCC(C=CC#N)O1', 'Cc1[nH]c2nnnn2c(=O)c1C1(O)CC2CCC1(C)C2(C)C'}",4,1.0
C=C(CCc1ccccc1)c1ccccc1,6,6,20,20,1,[20],0.0,0.0,0.0,[0.0],-0.00168545,-0.00168545,-0.00168545,[-0.00168545],1,1,1.0,1,[1],"{'CCOc1cc(OC(=O)c2ccccc2)c(C#Cc2ccccc2)cc1C#CC#Cc1ccccc1COC(=O)c1ccccc1', 'O=C(C[Se]c1ccccc1)c1ccc(Cl)cc1[N+](=O)[O-]'}",2,1.0
C=C(Cc1ccccc1)c1ccccc1,10,6,90,30,2,"[30, 90]",0.0468806499999999,0.0,0.02344032499999995,"[0.0, 0.0468806499999999]",-0.0032091999999999,-0.00735165,-0.00528042499999995,"[-0.0032091999999999, -0.00735165]",2,1,1.5,3,"[1, 2]","{'Cc1ccccc1NC(=S)c1ccccc1', 'Cc1cc2cc(Cl)ccc2nc1C(C(=O)c1ccccc1)c1ccccc1', 'CC(=O)ON1c2ccccc2SC1N(C(=O)c1ccccc1)c1ccccc1Cl', 'COC(=O)C1(C)c2ccccc2C(=O)C2(C)c3ccc(OC)c(OC(C)(C(=O)c4ccccc4)c4ccccc4)c3CC12', 'COc1ccc(C(=O)Oc2cc(OC(=O)c3ccc(Br)cc3)cc(-c3ccccc3)c2)c2ccccc12', 'Cc1cccc(C)c1NC(=O)c1ncccn1'}",6,2.0
C=C(c1ccccc1)c1ccccc1,26,7,240,50,5,"[50, 150, 160, 170, 240]",0.3650834,0.0,0.12051125999999998,"[0.0, 0.0778041999999999, 0.09360345, 0.06606525, 0.3650834]",-0.00112295,-0.1622439999999999,-0.09631287999999996,"[-0.0253214, -0.1451738, -0.1622439999999999, -0.1477022499999999, -0.00112295]",17,2,9.8,49,"[2, 11, 11, 8, 17]","{'O=C1C=C(COc2ccc(Cl)cc2C(=O)c2ccccc2Cl)C(=C(c2ccccc2)c2cccc(Cl)c2)C=C1Cl', 'O=C(c1ccccc1)c1ccc(C#Cc2ccccc2C(=O)c2ccccn2)cn1', 'ON=C(c1ccccc1)c1ccc(O)c(Cl)c1', 'Clc1ccccc1C=Nc1ccccc1C=NN=C(c1ccccc1)c1ccccc1Cl', 'Clc1ccc(C(=NN=Cc2ccc3ccccc3c2)c2ccc(Br)cc2)cc1', 'O=C1c2ccccc2C(n2c(-c3ccccc3)c3n(-c4ccccc4)c4ccccc4c(C(=O)c4ccccc4)c-3c(=O)c2=O)c2ccccc21', 'O=C(c1ccccc1)c1c(SSc2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2)cccc1-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1', 'C1=Cc2cc3ccccc3cc2-c2ccc3c(C=C(c4ccccc4)c4ccccc4)ccc2c3=C1', 'Cc1cccc(N=C2N=C(c3ccccc3)C(=Cc3ncccc3C=C(c3ccccc3)c3ccccc3)OC2(C)C)c1', 'C(=CC=C(c1ccccc1)c1ccccc1)C=Cc1ccc(-c2ccccc2)cc1', 'COc1ccc2cccc(Nc3ccccc3C(=O)c3ccccc3)c2c1'}",11,8.5
C=C1C=C(c2ccccc2)C(=C)C1,5,5,200,200,1,[200],0.2955965,0.2955965,0.2955965,[0.2955965],-0.0091518999999999,-0.0091518999999999,-0.0091518999999999,[-0.0091518999999999],2,2,2.0,2,[2],{'COC(=O)c1cc(C2=C(c3ccccc3)C(=O)N(C)C2=O)cc(-c2ccccc2)n1'},1,1.0
C=C1C=C(c2ccccc2)c2ccccc21,11,7,380,340,2,"[340, 380]",0.3345316,0.284191,0.3093613,"[0.284191, 0.3345316]",-0.1939062999999999,-0.2255369999999999,-0.2097216499999999,"[-0.2255369999999999, -0.1939062999999999]",4,4,4.0,8,"[4, 4]","{'O=C1C(c2ccc(Cl)cc2)=C(c2ccc(Cl)c(Cl)c2)c2ccccc21', 'O=C1C=C(c2ccc(Cl)nc2)c2cccc(Cl)c21', 'O=C(Oc1ccccc1C=C1C(=O)c2ccccc2C1=O)C1=C(c2ccccc2)c2ccccc2C1=O', 'Cc1ccc(C2=C(c3cc(C)n(-c4ccccc4)c3C)C(=O)c3ccccc32)cc1'}",4,1.0
C=C1C=CC(=C)C1,4,4,200,200,1,[200],0.3518267,0.3518267,0.3518267,[0.3518267],0.0517234999999999,0.0517234999999999,0.0517234999999999,[0.0517234999999999],2,2,2.0,2,[2],"{'CC1=C(C)C(=O)N(c2ccc(C)[nH]c3cc4cccc5ccc2c-3c54)C1=O', 'COC(=O)c1cc(C2=C(c3ccccc3)C(=O)N(C)C2=O)cc(-c2ccccc2)n1', 'O=C1c2ccccc2-c2c1c(-c1ccccc1)c(C1=CC(=O)N(c3ccccc3)C1=O)n2-c1ccccc1'}",3,1.0
C=C1C=CC(c2ccccc2)=C1,4,4,270,270,1,[270],0.4146975499999999,0.4146975499999999,0.4146975499999999,[0.4146975499999999],-0.0375773,-0.0375773,-0.0375773,[-0.0375773],6,6,6.0,6,[6],"{'O=C1C=C(c2ccc(Cl)s2)C(c2ccc(Cl)cc2)=C1C(=C1Sc2ccccc2C1=O)c1ccc(Cl)cc1', 'O=C1C(c2ccc([N+](=O)[O-])cc2)=NC(c2ccccn2)=C1c1ccccc1'}",2,1.0
C=C1C=CC=C1c1ccccc1,4,4,270,270,1,[270],0.4185735,0.4185735,0.4185735,[0.4185735],-0.0334738,-0.0334738,-0.0334738,[-0.0334738],5,5,5.0,5,[5],{'O=C1C(c2ccc([N+](=O)[O-])cc2)=NC(c2ccccn2)=C1c1ccccc1'},1,1.0
C=C1C=Cc2ccccc21,24,6,380,120,5,"[120, 170, 330, 340, 380]",0.49851155,0.2450377999999999,0.33455635,"[0.3428843, 0.2450377999999999, 0.49851155, 0.2518165, 0.3345316]",0.2301647999999999,-0.2583927499999999,-0.034155620000000005,"[0.2301647999999999, 0.0353085499999999, 0.0160476, -0.2583927499999999, -0.1939062999999999]",8,3,5.4,27,"[3, 2, 6, 8, 8]","{'C[O+]=C1C=CC(=C2C=C(OC3=C([O-])c4ccccc4C3=O)c3ccccc3C2=O)C=C1', 'O=C1C2=C(CCN2C2C(=O)CC3=CC=CC=CC=C32)c2ccccc21', 'O=C1C(c2ccc(Cl)cc2)=C(c2ccc(Cl)c(Cl)c2)c2ccccc21', 'O=C1C(=Nc2ccc(C=C3N=Cc4ccccc43)cc2)C=CC(O)=C1c1cccc2cccnc12', 'Cc1ccc(C2=[N+]3C(=C(C4=Cc5ccccc5C4=O)c4cccn4[B-]2(F)F)c2ccccc2C3(F)F)cc1', 'O=C1C=C(c2ccc(Cl)nc2)c2cccc(Cl)c21', 'O=C(Oc1ccccc1C=C1C(=O)c2ccccc2C1=O)C1=C(c2ccccc2)c2ccccc2C1=O', 'O=C1C(c2c3ccccc3c(-c3ccccc3)c3cc4ccccc4cc23)=Cc2ccccc21', 'C1=Cc2ccccc2C1=CNc1cccc2cccnc12', 'Cc1ccc2c(c1)C(c1c3ccccc3cc3ccccc13)=C(c1ccccc1)C2=O', 'Cc1ccc(C2=C(c3cc(C)n(-c4ccccc4)c3C)C(=O)c3ccccc32)cc1', 'CON=C1C(c2ccccc2)=C(C)c2ccccc21'}",12,2.6666666666666665
C=C1CC(=C)c2ccccc21,4,4,190,190,1,[190],0.18829995,0.18829995,0.18829995,[0.18829995],-0.1086748499999999,-0.1086748499999999,-0.1086748499999999,[-0.1086748499999999],1,1,1.0,1,[1],"{'O=C1c2ccccc2C(=O)N1C(=O)c1ncc(N(Cc2ccccn2)Cc2cccc3ccccc23)c2ccc(Br)cc12', 'O=C1OC(=Cc2ccc(-c3ccccc3)cc2)c2ccccc21'}",2,1.0
C=C1CCCc2ccccc21,4,4,50,50,1,[50],0.4392177,0.4392177,0.4392177,[0.4392177],0.4143336999999999,0.4143336999999999,0.4143336999999999,[0.4143336999999999],1,1,1.0,1,[1],{'O=C(Nc1c2[nH]cc3ccccc3c-2c2ccccc12)C1CCc2ccccc2C1=O'},1,1.0
C=C1CCc2ccccc21,4,4,200,200,1,[200],0.27482465,0.27482465,0.27482465,[0.27482465],-0.0313079499999999,-0.0313079499999999,-0.0313079499999999,[-0.0313079499999999],2,2,2.0,2,[2],"{'O=C1NC(=Cc2cccc3ncc(-c4ccccc4)nc23)c2ccccc21', 'O=C1C(N2C(=S)c3ccccc3C2O)=C(Br)c2ccccc21'}",2,1.0
C=c1cc(-c2ccccc2)cc2ccccc12,5,5,200,200,1,[200],0.32731665,0.32731665,0.32731665,[0.32731665],0.02395245,0.02395245,0.02395245,[0.02395245],1,1,1.0,1,[1],"{'Fc1ccc(-c2cc3cc(-c4ccccn4)ccc3c(=S)s2)cc1', 'O=c1oc(-c2cccc(Br)c2C(=NNc2ccccc2)c2c3ccccc3cc3ccccc23)cc2ccccc12'}",2,1.0
C=c1ccc2ccccc2c1,4,4,240,240,1,[240],0.1084619,0.1084619,0.1084619,[0.1084619],-0.2596752,-0.2596752,-0.2596752,[-0.2596752],4,4,4.0,4,[4],"{'Cc1cccc(C)c1[S+]([O-])c1cc2cccc(C)c2oc1=O', 'Cc1ccc(-c2c(-c3ccccc3)c(=O)oc3cc(Cl)ccc23)cc1'}",2,1.0
C=c1cccc2ccccc12,20,6,200,110,4,"[110, 120, 170, 200]",0.32731665,0.0304537,0.11643005,"[0.0714852, 0.03646465, 0.0304537, 0.32731665]",0.02395245,-0.186586,-0.082854275,"[-0.0819835, -0.08680005, -0.186586, 0.02395245]",2,1,1.5,6,"[1, 1, 2, 2]","{'O=c1c(-c2ccccc2N=Nc2ccccc2)nc(-c2ccccc2)c2ccccn12', 'Fc1ccc(-c2cc3cc(-c4ccccn4)ccc3c(=S)s2)cc1', 'Cc1cc2oc(-c3ccccc3)c(-c3ccccc3)c(=O)c2cc1Cl', 'O=c1ccocc1-c1csc2ccccc2c1=NO', 'O=c1c(-c2ccccc2)c[nH]c2cnc([N+](=O)[O-])cc12', 'CCc1cc2occ(C)c(=O)c2cc1C(Cl)Cl', 'O=c1[nH]c(-c2coc3ccccc23)cc2ccccc12', 'O=c1oc(-c2cccc(Br)c2C(=NNc2ccccc2)c2c3ccccc3cc3ccccc23)cc2ccccc12', 'CN(C)CCc1nc(-c2ccccc2)c2ccccn2c1=O', 'O=c1cc(-c2ccccc2)n(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12'}",10,2.0
c1cc2ccc1CCCC2,4,4,170,170,1,[170],0.3963521,0.3963521,0.3963521,[0.3963521],0.1873889,0.1873889,0.1873889,[0.1873889],1,1,1.0,1,[1],{'O=C1C(Cl)=C(Nc2cc3ccc2CC(Cl)CC3)C(=O)c2ccccc21'},1,1.0
c1cc2ccc1CCc1ccc(cc1)CC2,5,5,160,160,1,[160],0.1750783,0.1750783,0.1750783,[0.1750783],-0.0778107999999999,-0.0778107999999999,-0.0778107999999999,[-0.0778107999999999],1,1,1.0,1,[1],{'O=C1c2ccccc2-c2ncccc2C(=O)N(N=Nc2cc3ccc2CCc2ccc(cc2)CC3)c2nnccc21'},1,1.0
c1ccc(-c2c3ccccc3cc3ccccc23)cc1,37,6,400,180,7,"[180, 190, 200, 230, 240, 290, 400]",0.5625767500000001,0.26084055,0.4661304142857143,"[0.5518421, 0.4170241, 0.5625767500000001, 0.26084055, 0.50019955, 0.45905165, 0.5113782]",0.2986084,-0.1334882499999999,0.10225641428571432,"[0.2986084, 0.1433812, 0.26573455, -0.1334882499999999, 0.13592395, -0.0129715499999999, 0.0186066]",8,8,3.5714285714285716,25,"[8, 3, 3, 2, 4, 3, 2]","{'Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c4ccccc4cc4ccccc34)cc2)cc1', 'c1ccc(-c2c3ccccc3cc3cc(-c4c(-c5ccccn5)ccc5ccccc45)ccc23)cc1', 'O=C(c1ccc(-c2c3ccccc3cc3ccccc23)cc1)c1ccc([N+](=O)[O-])cc1', 'C1=C(c2ccccc2)B(c2ccc(-c3c4ccccc4cc4ccccc34)cc2)C(c2ccccc2)=C1', 'Cc1ccc(-n2c3ccccc3c3ccccc32)cc1-c1c2ccccc2cc2ccccc12', 'COc1ccccc1-c1c2cc(N)ccc2cc2ccc(F)cc12', 'c1ccc(-c2c3ccccc3c(-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1', 'c1ccc2c(-c3ccc(-c4c5ccccc5cc5ccccc45)cc3)c3ccccc3cc2c1', 'c1ccc(-c2c3ccccc3c(-c3ccccn3)c3ccccc23)cc1', 'Clc1cc(Cl)c2c(-c3ccccc3)c3ccccc3c(-c3ccccc3)c2c1', 'Clc1ccc2c(-c3ccccc3-c3c4ccccc4cc4cc5ccccc5cc34)c3ccccc3cc2c1', 'O=C(O)c1ccc(C=Nc2ccccc2-c2c3ccccc3cc3ccccc23)c2ccccc12', 'Cc1cc(C)cc(-c2c3ccccc3c(-c3c(-c4ccccc4)cc(-c4c(F)c(F)c(F)c(F)c4F)c4ccccc34)c3ccccc23)c1', 'Clc1cccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)c1', 'F[B-]1(F)N2C=CC=C(c3ccccc3)C2=C(c2ccc(Cl)c(-c3c4ccccc4cc4cc(Br)ccc34)c2)c2cccc[n+]21', 'O=[N+]([O-])c1ccc(-c2c3ccccc3c(Cl)c3ccccc23)cc1'}",16,1.0
c1ccc(-c2cc(-c3ccccc3)c3ccccc3c2)cc1,4,4,190,190,1,[190],0.07404305,0.07404305,0.07404305,[0.07404305],-0.2229317499999999,-0.2229317499999999,-0.2229317499999999,[-0.2229317499999999],1,1,1.0,1,[1],"{'c1ccc(-c2cc(-c3ccccc3)c3ccccc3c2-c2ccccc2)cc1', 'COc1ccc(-c2cc(-c3ccccc3)nc3ccccc23)cc1'}",2,1.0
c1ccc(-c2cc3ccccc3c3ccccc23)cc1,7,7,20,20,1,[20],0.0965244,0.0965244,0.0965244,[0.0965244],0.09551775,0.09551775,0.09551775,[0.09551775],1,1,1.0,1,[1],"{'O=C(Nc1c(-c2ccccc2)c2ccccc2c2ccccc12)c1occc1-c1ccc(Cl)cc1', 'COc1ccc(NC(=Nc2ccccc2-c2nc3ccccc3c3ccccc23)c2nnc(-c3ccccc3)cc2-c2ccc(Cl)cc2)cc1'}",2,1.0
c1ccc(-c2ccc(-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1,4,4,260,260,1,[260],0.4308096999999999,0.4308096999999999,0.4308096999999999,[0.4308096999999999],0.0270718999999999,0.0270718999999999,0.0270718999999999,[0.0270718999999999],2,2,2.0,2,[2],"{'c1ccc(-c2cc(-c3cccc4ccccc34)c(-c3c4ccccc4cc4ccccc34)c3ccccc23)cc1', 'Cc1cc(-c2c3ccccc3cc3ccccc23)c2ccccc2c1-c1ccccc1'}",2,1.0
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,4,4,30,30,1,[30],0.0041567,0.0041567,0.0041567,[0.0041567],0.0010954,0.0010954,0.0010954,[0.0010954],1,1,1.0,1,[1],{'Cc1cc(-c2ccccc2)ccc1-c1ccccc1CC1C(c2ccccc2)OC(c2ccccc2)N1C'},1,1.0
c1ccc(-c2ccc3cc4ccccc4cc3c2)cc1,4,4,230,230,1,[230],0.5096411000000001,0.5096411000000001,0.5096411000000001,[0.5096411000000001],0.1168073,0.1168073,0.1168073,[0.1168073],1,1,1.0,1,[1],"{'C1=CC(=C2C=CC(c3ccc(-c4cc(-c5ccccc5)c5cc6ncccc6cc5n4)cc3)=[S+]2)[S+]=C1', 'F[B-]1(F)n2cccc2C(c2ccc(-c3ccc4cc5ccccc5cc4c3)cc2)=C2C=CC=[N+]21'}",2,1.0
c1ccc(-c2ccc3ccc4ccccc4c3c2)cc1,5,5,80,80,1,[80],0.09740695,0.09740695,0.09740695,[0.09740695],0.02991295,0.02991295,0.02991295,[0.02991295],2,2,2.0,2,[2],"{'CN(C)c1c(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2c1ccc1ccccc12', 'Fc1ccc(-c2ccc3ccc4ccc(-c5ccccc5)c(-c5ccc(F)cc5)c4c3c2)cc1'}",2,1.0
c1ccc(-c2ccc3ccc4ccccc4c3c2-c2ccccc2)cc1,4,4,80,80,1,[80],0.09740695,0.09740695,0.09740695,[0.09740695],0.02991295,0.02991295,0.02991295,[0.02991295],2,2,2.0,2,[2],"{'CN(C)c1c(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2c1ccc1ccccc12', 'Fc1ccc(-c2ccc3ccc4ccc(-c5ccccc5)c(-c5ccc(F)cc5)c4c3c2)cc1'}",2,1.0
