Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
C=O,8,2.9962546816479403,34,29.059829059829063,0.3650834,0.4056053,0.35936290000000004,"['O=C1C(=Cc2ccccc2)C(=C2c3ccccc3C(=O)c3ccc4ccccc4c32)c2ccccc21', 'O=C1C=C(COc2ccc(Cl)cc2C(=O)c2ccccc2Cl)C(=C(c2ccccc2)c2cccc(Cl)c2)C=C1Cl', 'O=C1c2ccccc2C(=O)c2c1c(=Cc1ccccc1)cc1c2=NC=C1', 'O=C1c2ccccc2C(=Cc2c3ccccc3cc3cc4ccccc4cc23)c2cc3cccccc-3c21', 'O=Cc1c2ccccc2cc2c(-c3ccc4ccccc4c3)cccc12', 'O=C1c2c(c(=O)c3c4ccccc4ccc3c3c2ccc2ccccc23)-c2ccccc2C12c1ccccc1-c1ccccc12', 'CNC1=C(Br)C(=O)c2cc3ccccc3cc2C1=C1c2ccccc2C(=O)c2ccccc21']",2,0.04624239999999996,240
O=[N+][O-],7,2.6217228464419478,6,5.128205128205128,0.3650834,0.29138045,0.3725148,"['O=[N+]([O-])c1ccc2c3c(-c4ccccc4)c4ccccc4c-3c(-c3ccccc3)oc2c1', 'O=[N+]([O-])c1ccc(N=Cc2ccc(Br)cc2)cc1', 'O=[N+]([O-])c1cccc(N=NN(c2ccccc2)c2ccccc2)c1', 'O=[N+]([O-])c1ccc(C2=CC=C(c3ccccc3)C2=C2C(c3ccccc3)=C(c3ccccc3)c3ccccc32)cc1', 'O=[N+]([O-])c1cc(N=Nc2c(F)c(F)c(F)c(F)c2F)c(Nc2ccccc2)cc1[N+](=O)[O-]', 'O=[N+]([O-])c1ccc(NN=C2c3ccccc3CN2C(=S)NN=C2c3ccccc3-c3ccccc32)cc1']",3,-0.08113434999999997,240
n[B-](F)F,5,1.8726591760299627,36,30.76923076923077,0.3650834,0.5029714,0.3646795,"['N#Cc1ccc[n+]2c1[B-](F)(F)n1cc3ccccc3c1-2', 'F[B-]1(F)c2c(Br)c3ccccc3c(=C3C(Br)=Cc4ccccc43)c2=C(c2ccccc2)c2cccn21', 'F[B-]1(F)c2cc3cccc(=C4C=C(Cl)C(Cl)=N4)c3cc2=Cc2cc(Br)cn21', 'F[B-]1(F)C(=c2c(=C3C=CC(=[NH+]c4ccc(Cl)cc4)C=C3)c3cc(Br)ccc3c3ccccc23)c2ccsc2-c2cccn21', 'F[B-]1(F)C(c2ccc(Br)c3ccccc23)=c2cc(Br)ccc2=C(c2ccc(-c3cccnc3)cc2)c2cccn21']",4,0.13829189999999997,240
C=C,5,1.8726591760299627,81,69.23076923076923,0.3650834,0.1151737,0.36661025,"['F[B-]1(F)n2cccc2C(=C2c3cccn3[B-](F)(F)n3cccc32)c2cccn21', 'Cc1ccc(S(=O)(=O)n2cc(C=C3c4ccccc4CCc4[nH]c(C)c(-c5ccccc5)c43)c3ccccc32)cc1', 'F[B-]1(F)n2cccc2C=C(c2ccccc2)c2cccn21', 'Cc1cc(C)c2c(c1)C1=C(c3ccccc3)C3c4ccccc4C12c1ccccc13', 'O=C1c2ccccc2C(=Cc2c3ccccc3cc3cc4ccccc4cc23)c2cc3cccccc-3c21']",2,-0.25143655000000004,240
o,5,1.8726591760299627,5,4.273504273504273,0.3650834,0.3902207,0.3646795,"['Cc1ccc(-c2c(-c3ccccc3)c(=O)oc3cc(Cl)ccc23)cc1', 'O=[N+]([O-])c1ccc2c3c(-c4ccccc4)c4ccccc4c-3c(-c3ccccc3)oc2c1', 'Cc1cccc(C)c1[S+]([O-])c1cc2cccc(C)c2oc1=O', 'F[B-]1(F)n2ccnc2C(c2ccco2)=C2C(Cl)=CC=[N+]21', 'Cc1cc(C)c(-n2ccnc2-c2oc(-c3ccccc3)c3ccc4ccccc2c43)c(C)c1']",1,0.025541199999999986,240
[nH],5,1.8726591760299627,5,4.273504273504273,0.3650834,0.5264249,0.36284890000000003,"['F[B-]1(F)n2cccc2C(c2ccc[nH]2)=C2C=C(Cl)C=[N+]21', 'F[B-]1(F)n2cccc2C(=c2cc(-c3ccc[nH]3)c3cccn23)c2cccn21', 'Cc1ccc(S(=O)(=O)n2cc(C=C3c4ccccc4CCc4[nH]c(C)c(-c5ccccc5)c43)c3ccccc32)cc1', 'Cc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C[B-](F)(F)n3cccc3C(c3ccc[nH]3)=C1C(c1ccccc1)=C2', 'F[B-]1(F)n2cccc2C(=C2C=CN(c3ccccc3)N=C2c2ccc[nH]2)c2cccn21']",1,0.16357599999999994,240
s,4,1.4981273408239701,5,4.273504273504273,0.3650834,0.35700960000000004,0.3650834,"['F[B-]1(F)C2=Cc3cccnc3[N+]2=c2ccccc2=C(c2cccs2)c2cccn21', 'F[B-]1(F)n2cccc2C(c2ccc(-c3ccccc3)cc2)=C2C=C(c3ccc(Br)s3)C(Br)=[N+]21', 'O=C1C(=O)c2c(-c3ccccc3)sc(-c3ccccc3)c2-c2ccccc21', 'F[B-]1(F)C(=c2c(=C3C=CC(=[NH+]c4ccc(Cl)cc4)C=C3)c3cc(Br)ccc3c3ccccc23)c2ccsc2-c2cccn21']",1,-0.008073799999999964,240
N,4,1.4981273408239701,76,64.95726495726495,0.3650834,0.3105955,0.37032595,"['c1cc(N2CCOCC2)ccc1-c1ccc(N2CCOCC2)cc1', 'Nc1c(-c2ccccc2)c(Sc2ccccc2)n2c(=O)c(-c3ccccc3)cc(=O)c3ccc1c32', 'O=[N+]([O-])c1cc(N=Nc2c(F)c(F)c(F)c(F)c2F)c(Nc2ccccc2)cc1[N+](=O)[O-]']",1,-0.05973044999999999,240
[n+],3,1.1235955056179776,7,5.982905982905983,0.3650834,0.1792121,0.37032595,"['N#Cc1ccc[n+]2c1[B-](F)(F)n1cc3ccccc3c1-2', 'Brc1ccc(-c2c([B-](c3ccccc3)(c3ccccc3)c3ccccc3)c3c(-c4ccccc4)c(-c4ccccc4)[n+]2-3)cc1', 'Cc1c(C)[n+](C(C)C)c([B-](F)(Br)Br)n1C(C)C']",1,-0.19111385,240
C=CN,2,0.7490636704119851,41,35.04273504273504,0.3650834,0.36980615,0.3650834,"['[O-]c1[s+]c2ccccc2c2c1C=CN1c3ccccc3C21Cl', 'O=C1c2ccccc2C(=O)c2c1c(=Cc1ccccc1)cc1c2=NC=C1']",3,0.004722749999999998,240
C=C1C=CC(Cl)=[N+]1[B-](F)(F)n,2,0.7490636704119851,2,1.7094017094017095,0.3650834,0.56467495,0.3642756,"['F[B-]1(F)n2c(Cl)ccc2C(c2ccc(Br)cc2)=C2C(c3ccc(Br)cc3)=C(c3ccccc3)C(Cl)=[N+]21', 'Cc1cc(C2=C3C=CC(Cl)=[N+]3[B-](F)(F)n3cccc32)cc2c1OC1=C(C2=C([O-])c2ccc(Cl)cc2)c2ccccc2C1=O']",11,0.20039935000000003,240
C=CC(=C)C=O,2,0.7490636704119851,8,6.837606837606838,0.3650834,0.44788275,0.3642756,"['O=C1C(=Cc2c3ccccc3cc3ccccc23)C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'O=C1C(=Cc2ccccc2)C(=C2c3ccccc3C(=O)c3ccc4ccccc4c32)c2ccccc21']",6,0.08360715000000002,240
C#N,2,0.7490636704119851,6,5.128205128205128,0.3650834,0.100413,0.3681371,"['N#Cc1ccc[n+]2c1[B-](F)(F)n1cc3ccccc3c1-2', 'N#Cc1ccc(-c2c(-c3ccccc3)cn3[n+]2[B-](F)(F)n2cccc2[B-]3(F)F)cc1']",2,-0.2677241,240
C=C1C=CC=C1,2,0.7490636704119851,7,5.982905982905983,0.3650834,0.4095376,0.3650834,"['O=[N+]1c2ccccc2C(=C2C=CC=C2)c2cccn2[B-]1(F)F', 'COc1ccc(C2=C(c3ccccc3)C(c3ccccc3)=C(c3ccc(F)cc3)C2=C2c3ccccc3-c3ccccc32)cc1']",6,0.0444542,240
C=N,2,0.7490636704119851,52,44.44444444444444,0.3650834,0.30267105,0.3650834,"['O=[N+]([O-])c1ccc(N=Cc2ccc(Br)cc2)cc1', 'O=C(O)c1ccc(C=Nc2ccccc2-c2c3ccccc3cc3ccccc23)c2ccccc12']",2,-0.062412350000000005,240
N=N,2,0.7490636704119851,5,4.273504273504273,0.3650834,0.33743555000000003,0.3681371,"['F[B-]1(F)C(=Nc2ccccc2)C(c2cccc(N=Nc3ncccc3Cl)c2)=[N+]=C(Cl)c2ccc(Br)n21', 'O=[N+]([O-])c1cc(N=Nc2c(F)c(F)c(F)c(F)c2F)c(Nc2ccccc2)cc1[N+](=O)[O-]']",2,-0.030701549999999966,240
C=CBr,2,0.7490636704119851,6,5.128205128205128,0.3650834,0.25954360000000004,0.3650834,"['OC1C(Br)=CC=CCC=C1Br', 'F[B-]1(F)c2c(Br)c3ccccc3c(=C3C(Br)=Cc4ccccc43)c2=C(c2ccccc2)c2cccn21']",3,-0.10553979999999996,240
C=CC=CC=C,2,0.7490636704119851,14,11.965811965811966,0.3650834,0.42773725,0.3642756,"['C1=C(c2ccccc2)C(=C2C(c3ccccc3)=C(c3ccccc3)c3ccccc32)c2ccccc21', 'C1=CC2(c3ccccc3)C(=C2c2ccccc2)C(c2ccccc2)=C1']",6,0.06346165000000004,240
C=C1C=CC(Br)=[N+]1[B-](F)(F)n,2,0.7490636704119851,2,1.7094017094017095,0.3650834,0.29534165,0.3650834,"['F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C=CC(Br)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(-c3ccccc3)cc2)=C2C=C(c3ccc(Br)s3)C(Br)=[N+]21']",11,-0.06974174999999999,240
Br,45,14.106583072100312,34,28.333333333333332,0.3970393,0.4366263,0.3931328,"['F[B-]12C3=C(c4ccc(Br)cc4)c4cccn4[B-](F)(c4ccccc4)C3=[N+](c3ccccc3)[B-](F)(F)n3cccc3C1=C(c1ccc(Br)s1)c1cccn12', 'F[B-]1(F)C(c2c3ccccc3cc3ccccc23)=c2cc(Br)ccc2=C(c2ccccc2)c2cccn21', 'O=C1C(=Cc2c3ccccc3cc3ccc(Br)cc23)C(F)=CN1c1ccc(Br)cc1', 'F[B-]1(F)n2c(Br)ccc2C(c2ccc[nH]2)=C2C(Cl)=C(Cl)C=[N+]21', 'O=C1c2cc(Br)ccc2-c2cc1c1cc(Br)ccc1c2-c1ccc(Br)cc1', 'COc1ccc(-c2c3c(cc4ccccc24)C=C2c4ccccc4C(=O)C2c2cc(Br)ccc2-3)c(OC)c1', 'F[B-]1(F)n2c(Br)ccc2C=C(c2ccccc2)n2ccc[n+]2[B-]1(F)F', 'F[B-]1(F)C2=C(Cl)C(Cl)=[NH+]C2=C(c2ccc(Br)s2)c2cccn21', 'C[N+]1=c2ccccc2=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)c2c(Br)c(Br)c(Br)n2[B-]1(F)F', 'F[B-]1(F)C2=C(C(c3ccccc3Br)=Cc3cccn31)C(=Cc1ccc(Br)cc1)C(F)(F)C2(F)F', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccc(Br)cc2)=C2C(Cl)=CC=[N+]21', 'F[B-]1(F)n2c(Br)c(Br)c(Br)c2C(c2ccc(C(c3ccc(Br)s3)c3ccc(Br)s3)cc2)=c2c(c3ccccc3c3ccccc23)=[N+]1c1ccc(Br)cc1', 'O=C1C=C(CC2=C(c3ccccc3)c3ccccc3C2=O)C(=CNc2ccc(Br)cc2)c2ccccc21', 'CN1C(=O)C(=C(Br)c2ccc(C3=[O+][B-](F)(F)C(=O)c4ccccc43)cc2)c2c(Br)cccc21', 'F[B-]1(F)n2c(Br)cc(Cl)c2C(Cl)=C2C(c3ccc(Br)cc3)=C(c3ccc(Br)cc3)C(c3ccc(Br)cc3)=[N+]21', 'CN1C(=O)C(=NN=Cc2cccc(Br)c2O)c2ccccc21', 'Cc1ccc(-c2nccc(-c3ccccc3)c2-c2ccc(Br)s2)cc1', 'Brc1ccc([As]2c3ccccc3-c3ccccc32)cc1', 'F[B-]1(F)C(=C2C=CC(Br)=[N+]2c2ccc(Cl)cc2)c2c(-c3ccccc3)c3cccn3c2=C(Cl)c2ccc(Br)n21', 'F[P-]12(c3ccc(Br)cc3)=C(Br)C(Br)=C(c3ccccc3)C1=C(c1ccccc1)C=C2c1ccccc1', 'F[B-]1(F)N(c2ccccc2Br)c2ccccc2C(=C2c3cccn3[B-](F)(F)[N+]2=C2C=Cc3ccccc32)c2cccn21', 'FC1=c2ccccc2=C2C1=C(c1ccc(Br)cc1)c1cccn1[B-]2(F)F', 'C[O+]=C1C=C(c2ccc(Br)cc2)C(=C2C=C(C)c3ccccc32)C1=C1C(Cl)=C(c2ccccc2)c2cccn2[B-]1(F)F', 'F[B-]1(F)n2cccc2C=C(c2ccc(Br)cc2)c2cccc[n+]21', 'F[B-]1(F)[O+]=C(c2ccc(Cl)cc2)C=C(c2ccc(Br)cc2)c2cccn21', 'CCCc1ccc2c(c1)C(Cl)=CC2=C1c2c(Br)cc(C(=O)CBr)cc2[B-](F)(F)n2cccc21', 'CC1=C2CCc3ccc(Br)cc3C1(C)NC2=O', 'Cc1ccc([N+](=O)[O-])c(C=[N+]2N=C(c3cccc(Br)c3)C(=C3c4cccn4[B-](F)(F)n4cccc43)C2=O)c1', 'N#CC1=C(N)C(=O)c2ccc3ccccc3c2C1c1ccc(Br)cc1']",1,0.04349350000000002,250
Cl,30,9.404388714733543,34,28.333333333333332,0.3970393,0.4189672,0.3931328,"['C[N+]1=C(c2ccc(Cl)c(Cl)c2)C2=C(c3ccc(F)cc3)c3cccn3[B-](F)(F)[N+](=C2)[B-]1(F)F', 'Clc1cc(Cl)c2c(c1)cc(-c1ccccc1)c1c2ccc2cc3ccccc3c(-c3ccccc3)c21', 'O=c1n2n(c(-c3ccc(Cl)cc3)[n+]1-c1ccccc1)C=CC(=C1C=CC(=[N+]([O-])[O-])C=C1)[B-]2(F)F', 'ClC(=Cc1ccccc1)C(=Cc1ccccc1)Oc1ccc(Cl)cc1', 'Clc1cccc(Cl)c1N=C1C=C(c2ccccc2)c2ccccc21', 'O=C1c2cc3ccc(Cl)cc3cc2CCN1C(=S)c1cccnc1', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccc(Br)cc2)=C2C(Cl)=CC=[N+]21', 'O=C1Nc2ccccc2C1=C1C(=O)C(=Cc2ccc(Cl)cc2)CN1c1ccccc1', 'O=C1C(=Cc2ccc(Cl)cc2)C(=Cc2ccc(Cl)cc2)C(=O)C(=Cc2ccc(Cl)cc2Cl)C1=Cc1ccc(Cl)cc1', 'F[B-]1(F)c2c(n(-c3ccccc3)c3ccccc23)C(=C2C=C(c3ccc(Cl)cc3)c3ccccc32)c2cccn21', 'C[N+]1=c2c3ccc[n-]c-3c(-c3cccn3[N+]#N)c2=C(c2cccnc2)c2cc(Cl)cn2[B-]1(F)F', 'F[B-]1(F)n2c(Br)cc(Cl)c2C(Cl)=C2C(c3ccc(Br)cc3)=C(c3ccc(Br)cc3)C(c3ccc(Br)cc3)=[N+]21', 'F[B-]1(F)N(c2ccc(Cl)cc2)N=C(c2ccccc2)C(c2ccccc2)=[N+]1c1ccccc1', 'F[B-]1(F)C(=C2C=CC(Br)=[N+]2c2ccc(Cl)cc2)c2c(-c3ccccc3)c3cccn3c2=C(Cl)c2ccc(Br)n21', 'O=C1C[S+]=C2C(c3ccc(Cl)cc3)=Nc3cccn3[B-](F)(F)N2c2cccn21', 'F[B-]1(F)n2c(Cl)ccc2C(c2ccc(Cl)cc2)=C2C=CC=[N+]21', 'F[B-]1(F)[O+]=C(c2ccc(Cl)cc2)C=C(c2ccc(Br)cc2)c2cccn21', 'F[B-]1(F)C=C2C(=Cc3cc(Cl)cc[n+]31)C=CC2=NNc1ccccc1', 'Clc1ccc2c(c1)C=[N+](c1ccccc1)[B-]2(Cl)Cl', 'Clc1ccc2c(c1)C(c1ccccc1)=C(c1ccccc1)C(=Cc1ccccc1)O2', 'Clc1ccc2ncc(-c3cccc4c3cnc3ccccc34)c(-c3c4ccccc4cc4ccccc34)c2c1']",1,0.02583439999999998,250
n,27,8.463949843260188,69,57.49999999999999,0.3970393,0.46613875,0.39113200000000004,"['c1ccc2nc3cc4cccc(-c5c6ccccc6cc6ccccc56)c4cc3cc2c1', 'CC1=CC(C)=[N+]2On3c(=Cc4cccnc4)ccc3=NN(c3cccc1c3)[B-]2(F)F', 'F[B-]1(F)n2cccc2C=c2c(-c3cccs3)c(-c3cccs3)c3c(ccc4ncccc43)c2=[N+]1c1ccccc1', 'Cn1c(=O)c2c(-c3ccccc3)ccnc2c2ccccc21', 'O=c1c(=C(c2ccccc2)c2ccccc2)c2c(c3n1C1CCCCC1C3c1ccccc1)OC(c1ccccc1)=CC=2', 'O=[N+]1C=C(c2ccccc2)c2cccnc2[B-]1(F)F', 'F[B-]1(F)n2cccc2C(c2cccn3c2cc2ccccc23)=C2C=CC=[N+]21', 'O=C1c2cc3ccc(Cl)cc3cc2CCN1C(=S)c1cccnc1', 'Cc1ccc(C2=c3n4c(-c5ccccc5)ccc4c(-c4ccccc4)[n+]3[B-](F)(F)n3cccc32)cc1', 'O=c1cc(-c2cccs2)c2c(-c3cnccn3)[n-]n2c1=Cc1ccc2ccccc2n1', 'Cn1cc(-c2ccccc2[N+](=O)[O-])c2ccccc21', 'F[B-]1(F)c2c(n(-c3ccccc3)c3ccccc23)C(=C2C=C(c3ccc(Cl)cc3)c3ccccc32)c2cccn21', 'C[N+]1=c2c3ccc[n-]c-3c(-c3cccn3[N+]#N)c2=C(c2cccnc2)c2cc(Cl)cn2[B-]1(F)F', 'O=c1c2ccc(F)cc2cc(-c2ccccc2[N+](=O)[O-])n1-c1ccccc1', 'C[Si]1(C)C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccn1', '[O-]C1=c2ccc(=C(c3ccccc3)c3cccs3)cc2C(=[S+]c2nccs2)c2cccn2[B-]1(F)F', 'Cc1ccc(-c2nccc(-c3ccccc3)c2-c2ccc(Br)s2)cc1', '[O-][N+]([O-])=C1C=C2c3cccn3[B-](F)(F)[N+](=Cc3ccccn3)[B-](F)(F)[N+]2=C1Cl', 'F[B-]1(F)C(=C2C=CC(Br)=[N+]2c2ccc(Cl)cc2)c2c(-c3ccccc3)c3cccn3c2=C(Cl)c2ccc(Br)n21', 'c1ccc(Nc2ncc3cc4ccccc4cc3c2-c2ccccc2)cc1', 'Clc1ccc2ncc(-c3cccc4c3cnc3ccccc34)c(-c3c4ccccc4cc4ccccc34)c2c1', 'F[B-]1(F)C(c2ccccc2)=c2c3cccn3c3[n+]2C(=C(c2ccc[nH]2)c2cccn21)C(c1ccccc1)=C3c1cccnc1']",1,0.07500674999999996,250
O,19,5.956112852664576,54,45.0,0.3970393,0.3213534,0.41019295,"['COc1ccc(-c2c3c(cc4ccccc24)C=C2c4ccccc4C(=O)C2c2cc(Br)ccc2-3)c(OC)c1', 'Cn1c(=O)c2c(-c3ccccc3)ccnc2c2ccccc21', 'O=c1c(=C(c2ccccc2)c2ccccc2)c2c(c3n1C1CCCCC1C3c1ccccc1)OC(c1ccccc1)=CC=2', 'O=c1n2n(c(-c3ccc(Cl)cc3)[n+]1-c1ccccc1)C=CC(=C1C=CC(=[N+]([O-])[O-])C=C1)[B-]2(F)F', 'CC12N=C(c3ccccc3)C(c3ccccc3)=C1c1ccccc1-c1c2c2ccccc2oc1=O', 'O=c1cc(-c2cccs2)c2c(-c3cnccn3)[n-]n2c1=Cc1ccc2ccccc2n1', 'O=c1c2ccc(F)cc2cc(-c2ccccc2[N+](=O)[O-])n1-c1ccccc1', 'Cc1ccc2oc(=O)cc(-c3ccc(F)cc3)c2c1', 'CN1C(=O)C(=NN=Cc2cccc(Br)c2O)c2ccccc21', 'COC(=C1C(=O)C(=C2C=CN(c3ccc(C)cc3)C2=O)c2ccccc21)N1CCOCC1', 'COC1OC(=O)C2=C1SC1=C(c3ccccc3)c3c(=O)n(c(-c4ccccc4)c4ccccc34)C2=C1C', 'Cc1ccc(C(c2ccc(F)cc2)=c2c(=O)[nH]c(=C3C=c4ccccc4=C3)c3c(C)c(C)ccc23)cc1', 'Cc1ccc(NN=c2c(=O)c(C)c(-c3ccccc3)c2=Nc2ccccc2)cc1', 'CC1=C2CC2C2=C(C1=O)c1ccccc1NC1=C3c4ccccc4NC3C3C2=C(C)C2CC1(O)C23', 'COc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2ccccc2)[n+]1[N-]N([O-])c1ccccc1', 'C1=CCOc2ccc3cc2C2=C(c4c5ccccc5cc5ccccc45)c4cccc(cc(cc(c4)O2)CO3)OC1']",1,-0.08883954999999999,250
F,13,4.075235109717868,67,55.833333333333336,0.3970393,0.2791443,0.4001953,"['C[N+]1=C(c2ccc(Cl)c(Cl)c2)C2=C(c3ccc(F)cc3)c3cccn3[B-](F)(F)[N+](=C2)[B-]1(F)F', 'O=C1C(=Cc2ccc(F)cc2)[SH]=C2[N-]N(c3ccccc3)[N+](c3ccccc3)=C12', 'F[B-]1(F)C2=C(C(c3ccccc3Br)=Cc3cccn31)C(=Cc1ccc(Br)cc1)C(F)(F)C2(F)F', 'Cc1cc(C)c(C=Nc2c(F)cccc2F)c(C)c1', 'O=c1c2ccc(F)cc2cc(-c2ccccc2[N+](=O)[O-])n1-c1ccccc1', 'Cc1ccc2oc(=O)cc(-c3ccc(F)cc3)c2c1', 'FC1=c2ccccc2=C2C1=C(c1ccc(Br)cc1)c1cccn1[B-]2(F)F', 'Cc1ccc(C(c2ccc(F)cc2)=c2c(=O)[nH]c(=C3C=c4ccccc4=C3)c3c(C)c(C)ccc23)cc1', 'O=C1C(=C(c2ccccc2)c2ccc(F)cc2)c2ccccc2-c2ccc(-c3ccccc3)cc21']",1,-0.12105099999999996,250
s,13,4.075235109717868,10,8.333333333333332,0.3970393,0.37436590000000003,0.3970393,"['F[B-]12C3=C(c4ccc(Br)cc4)c4cccn4[B-](F)(c4ccccc4)C3=[N+](c3ccccc3)[B-](F)(F)n3cccc3C1=C(c1ccc(Br)s1)c1cccn12', 'F[B-]1(F)n2cccc2C=c2c(-c3cccs3)c(-c3cccs3)c3c(ccc4ncccc43)c2=[N+]1c1ccccc1', 'F[B-]1(F)C2=C(Cl)C(Cl)=[NH+]C2=C(c2ccc(Br)s2)c2cccn21', 'c1ccc(-c2c3cc4ccccc4cc3cc3sc4ccccc4c23)cc1', 'O=c1cc(-c2cccs2)c2c(-c3cnccn3)[n-]n2c1=Cc1ccc2ccccc2n1', 'F[B-]1(F)n2c(Br)c(Br)c(Br)c2C(c2ccc(C(c3ccc(Br)s3)c3ccc(Br)s3)cc2)=c2c(c3ccccc3c3ccccc23)=[N+]1c1ccc(Br)cc1', '[O-]C1=c2ccc(=C(c3ccccc3)c3cccs3)cc2C(=[S+]c2nccs2)c2cccn2[B-]1(F)F', 'Cc1ccc(-c2nccc(-c3ccccc3)c2-c2ccc(Br)s2)cc1', 'Cc1ccccc1-c1scc(C2=C3C4=C(OC(c5c6ccccc6cc6ccccc56)(C=C4)[B-]3(F)F)C2=C2C=CC(=[N+](c3ccccc3)c3ccccc3)O[B-]2(F)F)c1C', 'c1ccc2c(c1)c1ccccc1c1c(-c3ccc4sccc4c3)cccc21']",1,-0.022673399999999955,250
C=C,9,2.8213166144200628,81,67.5,0.3970393,0.4079252,0.3938833,"['COc1ccc(-c2c3c(cc4ccccc24)C=C2c4ccccc4C(=O)C2c2cc(Br)ccc2-3)c(OC)c1', 'F[B-]1(F)C(c2ccc(C=C3c4cccn4[B-](F)(F)n4cccc43)cc2)=CC=C2C=CC(=[NH+]Cc3ccccc3)C1=[N+]2c1c2ccccc2cc2ccccc12', 'O=C1C2=c3ccc4c(c3NC23C(=CN(c2ccccc2)C3=CNc2ccccc2)c2ccccc21)C=CC=4', 'Cc1ccc2cc(-c3ccccc3)[n+]3c(c2c1)C(c1ccccc1)=C(c1ccccc1)c1cccn1[B-]3(F)F', 'C1=C(c2ccccc2)C(c2ccccc2)C(=C(c2ccccc2)c2ccccc2)OC1c1ccccc1', 'CC1=C(c2ccccc2)C2(C3=C(C(=O)c4ccccc4C3=O)C3(c4ccccc4)c4ccccc4C(=O)N23)c2ccccc21', 'FC1=c2ccccc2=C2C1=C(c1ccc(Br)cc1)c1cccn1[B-]2(F)F', 'F[B-]1(F)n2cccc2C=C(c2ccc(Br)cc2)c2cccc[n+]21', 'C1=CCOc2ccc3cc2C2=C(c4c5ccccc5cc5ccccc45)c4cccc(cc(cc(c4)O2)CO3)OC1']",2,0.014041899999999996,250
n[B-](F)F,9,2.8213166144200628,50,41.66666666666667,0.3970393,0.49782,0.3910349,"['F[B-]1(F)C(c2c3ccccc3cc3ccccc23)=c2cc(Br)ccc2=C(c2ccccc2)c2cccn21', 'F[B-]1(F)c2ccn3c2C(c2ccccc2)=NC2=[N+](C2=C(c2ccccc2)c2cccn21)[B-]3(F)F', 'F[B-]1(F)c2cccc(-c3ccccc3)c2C(=C2C=CC(Cl)=[O+]2)c2cccn21', 'F[B-]1(F)c2c(n(-c3ccccc3)c3ccccc23)C(=C2C=C(c3ccc(Cl)cc3)c3ccccc32)c2cccn21', '[O-]C1=c2ccc(=C(c3ccccc3)c3cccs3)cc2C(=[S+]c2nccs2)c2cccn2[B-]1(F)F', 'FC1=c2ccccc2=C2C1=C(c1ccc(Br)cc1)c1cccn1[B-]2(F)F', 'F[B-]1(F)c2cccn2C(=C2c3cccn3[B-](F)(F)[N+]2=C2C=CC=C2)c2cccn21', 'CCCc1ccc2c(c1)C(Cl)=CC2=C1c2c(Br)cc(C(=O)CBr)cc2[B-](F)(F)n2cccc21', 'F[B-]1(F)C(c2ccccc2)=c2c3cccn3c3[n+]2C(=C(c2ccc[nH]2)c2cccn21)C(c1ccccc1)=C3c1cccnc1']",4,0.10678509999999997,250
O=[N+][O-],8,2.507836990595611,7,5.833333333333333,0.3970393,0.2981927,0.4001953,"['O=C1C=CC2(C(c3ccccc3)=NN(c3ccccc3)N=C2c2ccc([N+](=O)[O-])cc2)C(Cl)=C1Cl', 'Cn1cc(-c2ccccc2[N+](=O)[O-])c2ccccc21', 'O=[N+]([O-])c1ccc2c(c1)[Se]C(=c1[se]c(=C3C=C(c4ccccc4)[Se]3)[se]1)c1ccccc1-2', 'O=c1c2ccc(F)cc2cc(-c2ccccc2[N+](=O)[O-])n1-c1ccccc1', 'O=[N+]([O-])c1cccc2cc3ccccc3c(-c3c4ccccc4cc4ccccc34)c12', 'COc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2ccccc2)[n+]1[N-]N([O-])c1ccccc1', 'Cc1ccc([N+](=O)[O-])c(C=[N+]2N=C(c3cccc(Br)c3)C(=C3c4cccn4[B-](F)(F)n4cccc43)C2=O)c1']",3,-0.1020026,250
