Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccc2ccccc2c1,8,2.666666666666667,24,21.62162162162162,0.1179819,0.122703,0.1179819,"['Nc1c(C(=O)OCc2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2ccccc12', 'C(=NN=Cc1ccc(N(c2ccccc2)c2ccccc2)c2ccccc12)c1ccc2ccccc2c1', 'Cc1cccc(C)c1N1C(c2cccc3ccccc23)=NC(C)(C)C1=C1B(c2cccc3ccccc23)N(c2c(C)cccc2C)c2ccccc21', 'Cc1cccc(P(c2ccccc2)c2ccccc2)c1P(c1ccccc1)c1c(Pc2ccccc2)ccc2c(C)cccc12', 'COc1ccc2cc(C=NN=Cc3ccc(C=Nc4ccccc4)cc3)ccc2c1', 'COc1ccc(-c2ccc(-c3ccc4ccccc4c3)cc2)cc1']",10,0.004721100000000006,120
c1ccc2c(c1)Cc1ccccc1-2,5,1.6666666666666667,4,3.6036036036036037,0.1179819,0.1454444,0.1151416,"['c1ccc(C2=C(N(c3ccccc3)c3ccccc3)C3(c4ccccc42)c2ccccc2-c2ccccc23)cc1', 'C(=C1c2ccccc2-c2ccccc21)c1c2ccccc2cc2ccccc12', 'C(=C1c2ccccc2-c2ccccc21)c1ccccc1C1c2c(c3ccccc3c3ccccc23)C2c3ccccc3C1c1ccccc12', 'c1ccc2c(c1)C(=NN=C1c3ccccc3-c3ccccc31)c1ccccc1-2']",13,0.030302800000000005,120
c1ccc2c(c1)CCC2,4,1.3333333333333335,5,4.504504504504505,0.1179819,0.19017689999999998,0.1151416,"['O=C1C(=c2cc3ccccc3c3c2=CC=CC=C3)C(=O)c2ccccc21', 'CC1(C)C(=O)C(=NNC(=O)c2ccncc2)c2ccccc21', 'O=C1C(=CC2=NCCC23C(=O)Nc2c(Cl)cccc23)C(=O)c2ccccc21', 'O=C1c2ccccc2C(O)C12C(c1ccccc1)C1=CC(F)(F)C12']",9,0.07503529999999999,120
c1ccc2cc3ccccc3cc2c1,4,1.3333333333333335,4,3.6036036036036037,0.1179819,0.46228864999999997,0.1102974,"['[O-]c1c2c(c(-c3ccccc3)n1-c1ccccc1)[N+](=Cc1c3ccccc3cc3ccccc13)c1ccccc1-2', 'C(=C1c2ccccc2-c2ccccc21)c1c2ccccc2cc2ccccc12', 'c1ccc2c(-c3ccpc4ccc5ccccc5c34)c3ccccc3cc2c1', 'c1ccc(-c2c3ccccc3c(-c3c4ccccc4nc4ccccc34)c3ccccc23)cc1']",14,0.35199125,120
c1ccoc1,3,1.0,5,4.504504504504505,0.1179819,0.0,0.12827290000000002,"['C(=Cc1ccco1)C=Nc1ccccc1', 'CC(=NO)c1ccc(N=Cc2ccco2)cc1', 'O=C(O)c1cc(-c2ccccc2)cc(-c2ccco2)c1']",5,-0.12827290000000002,120
c1ccncc1,3,1.0,12,10.81081081081081,0.1179819,0.0527619,0.1206233,"['CC1(C)C(=O)C(=NNC(=O)c2ccncc2)c2ccccc21', 'O=C(O)c1ccnc(NCN=Cc2cccc(Br)c2)c1', 'O=[N+]([O-])c1nc2ccccc2n1-c1cccc(-n2c3ccccc3c3ccccc32)n1']",6,-0.0678614,120
C1=Cc2ccccc2C1,2,0.6666666666666667,8,7.207207207207207,0.1179819,0.2401855,0.1151416,"['c1ccc(C2=C(N(c3ccccc3)c3ccccc3)C3(c4ccccc42)c2ccccc2-c2ccccc23)cc1', 'C[O+]=C1C=CC(=C2C=C(OC3=C([O-])c4ccccc4C3=O)c3ccccc3C2=O)C=C1']",9,0.12504389999999999,120
c1ccc2c(c1)ccc1ccccc12,2,0.6666666666666667,3,2.7027027027027026,0.1179819,0.0576107,0.1232647,"['c1ccc2c(c1)cc(N1CCCC1)c1ccccc12', 'Clc1ccc2c(c1)c(-c1ccccc1)c(-c1ccccc1)c1cccc(Cl)c12']",14,-0.065654,120
C1CCNC1,2,0.6666666666666667,2,1.8018018018018018,0.1179819,0.05325065,0.1232647,"['c1ccc2c(c1)cc(N1CCCC1)c1ccccc12', 'COc1ccc(C2CN(c3ccccc3)C(=O)C2=Cc2ccc(F)cc2)cc1']",5,-0.07001405000000001,120
c1c[s+]c[n-]1,2,0.6666666666666667,2,1.8018018018018018,0.1179819,0.24530470000000001,0.1151416,"['O=C1C=C(c2ccc(Cl)cc2)C(=Nc2ccccc2)N1c1c[s+]c(-c2ccccc2)[n-]1', 'C(=Nc1[n-]cc[s+]1)c1ccc2oc(-c3ccccc3)cc2c1']",5,0.13016310000000003,120
C1=CCCC=C1,2,0.6666666666666667,4,3.6036036036036037,0.1179819,0.17144215,0.1179819,"['O=C1C(=Nc2ccc(C=C3N=Cc4ccccc43)cc2)C=CC(O)=C1c1cccc2cccnc12', 'Cc1ccc(N=[N+]=C2C(=[OH+])C(=CC=CN([O-])[O-])C(F)=C(F)C2=C2C(=O)C=CC=C2[O-])cc1']",6,0.05346024999999999,120
c1ccc2occc2c1,2,0.6666666666666667,2,1.8018018018018018,0.1179819,0.1208049,0.1179819,"['c1ccc(-c2ccc(-c3cc4occc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1', 'C(=Nc1[n-]cc[s+]1)c1ccc2oc(-c3ccccc3)cc2c1']",9,0.002823000000000006,120
c1ccc2ncccc2c1,2,0.6666666666666667,4,3.6036036036036037,0.1179819,0.3290107,0.1151416,"['O=C1C(=Nc2ccc(C=C3N=Cc4ccccc43)cc2)C=CC(O)=C1c1cccc2cccnc12', 'O=C1C(=Cc2ccccc2Br)c2ccc3cccc(Br)c3c2N1c1cccc2cccnc12']",10,0.21386909999999998,120
c1ccc2c(c1)CCN2,2,0.6666666666666667,4,3.6036036036036037,0.1179819,0.0824241,0.1179819,"['O=C1C(=CC2=NCCC23C(=O)Nc2c(Cl)cccc23)C(=O)c2ccccc21', 'Cc1ccccc1C(C=C1C(=O)Nc2ccccc21)=NO']",9,-0.0355578,120
c1cc[nH]c1,2,0.6666666666666667,4,3.6036036036036037,0.1179819,0.0268848,0.1232647,"['Cc1cc(-c2nocc2C(=O)c2ccccc2)c[nH]1', 'COC(=O)N(N=Cc1ccccc1-c1cc[nH]c1)S(=O)(=O)c1ccccc1']",5,-0.0963799,120
c1ccccc1,167,58.59649122807018,100,97.0873786407767,0.1821826,0.1864823,0.12054465,"['[O-][N+]1=CC(=[S+]C(c2ccccc2)c2ccccc2)C(N2c3ccccc3Cc3ccccc32)=C1', 'Nc1cc(-c2ccccc2)nn1C(=O)c1ccccc1', 'N#CC(Nc1ccccc1)=c1c(=c2c(=Nc3ccccc3)c3cccc4cccc2c43)ccc2ccccc12', 'Cc1ccc(N=Cc2ccc(O)c(F)c2)cc1', 'Cc1cc(-c2ccc([N+](=O)[O-])cc2)cc(=[NH+][O-])n1[O-]', 'c1ccc(C2=C3C(=C(c4ccccc4)c4c3c(-c3ccccc3)nc3ccccc43)c3ccccc32)cc1', '[O-][S+](c1ccccc1)c1cc(-c2ccccc2)nc2c3ccccc3c3ccccc3c12', 'Clc1cccc(Cl)c1-c1ccc(C23C(=C(c4ccccc4)c4ccccc42)c2ccccc2-c2ccccc23)c(-c2ccccc2)n1', 'c1ccc(-c2cc3c4ccccc4c4cc5ccc6ccccc6c5c(-c5ccccc5)c4c3cc2-c2ccccc2)cc1', 'O=C(C1=Cc2c(ccc3ccccc23)-c2c(c3ccccc3n2S(=O)(=O)c2ccccc2)CC1)c1ccccc1', 'c1ccc(-c2c3c4cccc3n3c5ccccc5nc(c5ccccc54)c23)cc1', 'Fc1ccc(-c2cc(Sc3cc(F)ccc3F)c(-c3cc(F)cc(F)c3)s2)cc1', 'O=C1C(O)C2=CC=CC(c3ccccc3)C(=C2)C2=CCCCN12', 'O=C(c1c2ccccc2cc2ccccc12)c1cccc2c(N(Cc3ccccc3)c3c4ccccc4cc4ccccc34)cccc12', 'Oc1ccc(N=Nc2ccc(Cl)cc2)cc1', 'c1ccc(C(=C(C(c2ccccc2)=P(c2ccccc2)(c2ccccc2)c2ccccc2)P(c2ccccc2)c2ccccc2)c2ccccc2)cc1', 'Cc1onc(N(c2ccccc2)c2ccccc2)c1[N+](=O)[O-]', 'Cc1cc(C2=C(c3ccccc3C)c3ccccc3C2=O)c(C)s1', 'O=C1C(=Cc2ccccc2)C(c2ccccc2)=NN1C(=C(Cl)c1ccccc1)c1ccc(C(F)(F)F)cc1', 'C(=C1c2ccccc2-c2c1cc1ccccc1c2-c1ccccc1)c1ccccc1', 'CC1=[N+]2C(=C(c3ccc(C)cc3)c3cccn3[B-]2(F)F)C=C1', '[O-]C(=[S+]c1ccccc1C1=CC2=C(c3ccncc3)c3ccccc3C2C1)c1ccccc1', 'O=[N+]([O-])c1cc(-c2cccc3ccccc23)c(=Nc2ccccc2)n(-c2ccccc2)c1', 'O=C1[S+]=CC2=C1[P-](=O)(c1ccccc1)=C(c1ccccc1)N2c1ccccc1', 'O=C1C2=C(C(=O)N1c1ccccc1)C(c1ccccc1F)NC(c1ccccc1F)=N2', 'CC(=NN=C1CCc2ccccc21)c1c(N=Nc2ccccc2)ccc2ccccc12', 'N#CC1=C(Nc2ccccc2)C=C2[N+](c3ccccc3)=C3N4C=CC=CC4=C4[N-]C4C213', 'CC1C2=C(c3ccccc31)C(c1ccccc1)(c1ccccn1)OC2=Cc1cc2ccccc2c2ccccc12', 'c1ccc(-c2nc3c(-c4ccccc4)oc4ccc5ccc(c2-c2ccccc2)c3c5-4)cc1', 'CC1=NSN=C2C1=Nn1c(nc(-c3ccccc3)c1-c1ccccc1)-c1c(C)csc12', 'C1=C(c2c(-c3ccccc3)ccc3ccccc23)C(c2ccccc2)=P(c2ccccc2)=C1c1ccccc1', 'CC1=CC(=O)C2(C)CC=C(Sc3ccccc3)C3OC(=O)OC32C1', 'O=c1c2cc(F)ccc2[nH]c2c3cc(-c4ccccc4)nc-3c3ccccc3n12', 'CCc1cc2ccccc2c(C(=O)OC)c1-c1ccccc1C(=O)OC', 'c1ccc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1', 'O=C(C1N=C(c2ccccc2)N(c2ccccc2)C1c1ccccc1)N(Cc1ccccc1)c1ccccc1', 'c1ccc([P-]2(c3ccccc3)=NSN=[S+]N=2)cc1', 'CS(=O)(=O)c1cccc(-c2ccccc2)c1[B-]1(c2ccccc2)C(c2ccccc2)=CC=C1c1ccccc1', 'Cc1ccc(S(=O)(=O)N2SN=S(=O)(Cl)c3ccccc32)cc1', 'Cc1ccccc1N=Cc1c2ccccc2cc2ccccc12', 'Cc1ccc(S(=O)(=O)N(C)[SiH3])cc1', 'COc1ccccc1N1C=CC=C2[S+]=c3cc(Cl)ccc3=C(C1=O)C2n1ccccc1=O', 'CC1=C2C(=C(c3ccccc3)C3C4C=CC(C=C4)C23)C(c2cccc3ccccc23)=C1', 'O=C1OC2=C(C(=O)c3ccccc32)C1=Cc1[nH]c2ccccc2c1-c1ccccc1', 'Clc1ccc(N=Nc2c(-c3ccccc3)[nH]c3ccccc23)cc1', 'Cc1ccc2c(c1)N(S(=O)(=O)c1ccccc1)c1ccccc1N2S(=O)(=O)c1ccc([N+](=O)[O-])cc1', 'COc1ccc(OC)c(C=NN=C2C(=O)Nc3ccccc32)c1', 'CN1C(=S)N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1', 'Fc1ccc(Nc2c[s+]c(-c3ccc(Br)cc3)[n-]2)cc1', 'C[O+]=C1C=CC=CC1=[P-]1(c2ccccc2)=C(c2ccccc2)C2=Cc3ccccc3C(=O)C2=C1c1ccccc1', 'Cc1ccc(S(=O)(=O)n2ncc(=C(c3ccccc3)c3ccccc3)c2=C(c2ccccc2)c2ccccc2)cc1', 'CC12C(=O)C=C(c3ccccc3)C(O)C1(C)C(=O)C2=Cc1ccccc1', 'O=C1C(=Cc2ccccc2)c2ccccc2N1c1c2ccccc2nc2ccccc12', 'O=C(C1=CC(=O)N2C(c3ccccc3)=Cc3ccccc3C12)c1ccccc1[N+](=O)[O-]', 'CN(C)c1ccc(N=Nc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1', 'O=C(OCc1ccccc1)n1c(=Cc2ccccc2)c(=CNc2ccccc2)c2ccccc21', 'CN(C)c1ccc(C=[Si](c2ccc(N(C)C)cc2)[Si](c2ccccc2)(c2ccccc2)[Si](C)(c2ccc(N(C)C)cc2)C(C)(C)C)cc1', 'C1=C(c2ccccc2)c2cc3c(c4cccc1c24)C1c2ccccc2C3c2ccccc21', 'c1ccc(C2=C3OCCCC3(c3ccccc3)CCC2)cc1', 'O=C([S+]=c1[n-]cnc(-c2ccccc2)c1-c1ccccc1)c1ccccc1', 'CC1=c2c(cc(=C(C#N)C#N)c3c2-c2ccccc2C3=C2C=CC=C(c3ccccc3)S2)-c2ccccc21', 'N#CC1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C=C1', 'OC(c1ccc(F)cc1)C(c1ccc(Br)cc1)c1c[nH]c2ccccc12', 'Cc1coc(NC(=O)c2ccccc2)c1N', 'O=C(ON1C(=O)c2ccccc2C1=O)c1ccccc1', 'O=C1N=C(c2ccccc2)C(=Cc2c(Cl)cccc2Cl)c2ccccc21', 'O=S(=O)(OCC1=CN[S+]([O-])c2ccccc21)c1ccccc1', 'Cc1ccc(C=C2c3c(ccc4ccccc34)NC(=O)C2O)cc1', 'C1=C(c2ccccc2)C2CC3C45C2C4C2C4C6C2C43C165', 'F[B-]1(F)N(c2ccccc2)N=C(c2ccccc2)c2cccc[n+]21', 'O=C1C=C(c2ccc([N+](=O)[O-])cc2)c2nn3c(-c4ccccc4)nc(-c4ccccc4)c3n21', 'Cc1ccc(Sc2c3c(c(N4CCCCC4)c4ccccc24)C2=C(CCC4=C2c2c(ccc5ccccc25)C4=C(c2ccccc2)c2ccccc2)S3(=O)=O)cc1', 'Cc1c(C=NN=Cc2cccc3ccccc23)c(=O)n(-c2ccccc2)n1C', 'C[Si](C)(C)C#Cc1ccc(C=Cc2ccc(C#CC[Si](C)(C)C)cc2)cc1', 'COc1ccc(C2SC3=C(C(=O)c4[nH]ccc4C3=C3Nc4ccccc4C3=O)C3(Cl)C=CC(=O)N23)cc1', 'N#Cc1ccc(C(=O)c2cccc3ccccc23)cc1', 'O=S1(=O)C=C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)CCN1', 'O=C1C2=CC3ON=c4c3c(c([S-])[s+]c4=Cc3ccccc3)C2(c2ccccc2)Oc2ccccc21', 'Cc1cccc(C)c1-n1c2c(c(-c3ccccc3)c1=Cc1ccccc1)C=C(CC(N)=O)C(=O)C=2', 'COc1ccccc1-c1cccc(-c2cccc(C(C)=O)c2)n1', 'O=c1ccc2cc(-c3ccccc3)cc(O)c2cc1F']",6,0.06593764999999999,130
c1ccc2ccccc2c1,14,4.912280701754386,27,26.21359223300971,0.1821826,0.1835523,0.18124194999999999,"['N#CC(Nc1ccccc1)=c1c(=c2c(=Nc3ccccc3)c3cccc4cccc2c43)ccc2ccccc12', 'O=C(c1c2ccccc2cc2ccccc12)c1cccc2c(N(Cc3ccccc3)c3c4ccccc4cc4ccccc34)cccc12', 'C(=Nc1cccc2ccccc12)c1cccc2ccccc12', 'O=[N+]([O-])c1cc(-c2cccc3ccccc23)c(=Nc2ccccc2)n(-c2ccccc2)c1', 'CC(=NN=C1CCc2ccccc21)c1c(N=Nc2ccccc2)ccc2ccccc12', 'C1=C(c2c(-c3ccccc3)ccc3ccccc23)C(c2ccccc2)=P(c2ccccc2)=C1c1ccccc1', 'CCc1cc2ccccc2c(C(=O)OC)c1-c1ccccc1C(=O)OC', 'CC1=C2C(=C(c3ccccc3)C3C4C=CC(C=C4)C23)C(c2cccc3ccccc23)=C1', 'O=[N+]([O-])c1ccc2c(-c3ccc4c5c3C=Cc3ccccc3C5=C4)cccc2c1', 'CC1C=C(c2cccc3ccccc23)OC=CC1=O', 'Cc1c(C=NN=Cc2cccc3ccccc23)c(=O)n(-c2ccccc2)n1C', 'c1ccc2c(c1)-c1ccc(cn1)CCc1ccc-2c(-c2ccc3ccccc3c2)c1', 'N#Cc1ccc(C(=O)c2cccc3ccccc23)cc1']",10,0.0023103500000000166,130
c1ccncc1,7,2.456140350877193,19,18.446601941747574,0.1821826,0.1908893,0.17404229999999998,"['Cc1cc(-c2ccc([N+](=O)[O-])cc2)cc(=[NH+][O-])n1[O-]', 'Clc1cccc(Cl)c1-c1ccc(C23C(=C(c4ccccc4)c4ccccc42)c2ccccc2-c2ccccc23)c(-c2ccccc2)n1', '[O-]C(=[S+]c1ccccc1C1=CC2=C(c3ccncc3)c3ccccc3C2C1)c1ccccc1', 'O=[N+]([O-])c1cc(-c2cccc3ccccc23)c(=Nc2ccccc2)n(-c2ccccc2)c1', 'CC1C2=C(c3ccccc31)C(c1ccccc1)(c1ccccn1)OC2=Cc1cc2ccccc2c2ccccc12', 'COc1ccccc1N1C=CC=C2[S+]=c3cc(Cl)ccc3=C(C1=O)C2n1ccccc1=O', 'COc1ccccc1-c1cccc(-c2cccc(C(C)=O)c2)n1']",6,0.01684700000000003,130
c1ccc2cc3ccccc3cc2c1,4,1.4035087719298245,4,3.8834951456310676,0.1821826,0.4730726,0.17404229999999998,"['O=C(c1c2ccccc2cc2ccccc12)c1cccc2c(N(Cc3ccccc3)c3c4ccccc4cc4ccccc34)cccc12', 'Cc1ccccc1N=Cc1c2ccccc2cc2ccccc12', 'CC1=CC(=O)c2cc(C)c(O)c(=O)c(C)c2C1=Cc1c2ccccc2cc2ccccc12']",14,0.2990303,130
c1ccc2[nH]ccc2c1,3,1.0526315789473684,3,2.912621359223301,0.1821826,0.3536636,0.18124194999999999,"['O=C1OC2=C(C(=O)c3ccccc32)C1=Cc1[nH]c2ccccc2c1-c1ccccc1', 'Clc1ccc(N=Nc2c(-c3ccccc3)[nH]c3ccccc23)cc1', 'OC(c1ccc(F)cc1)C(c1ccc(Br)cc1)c1c[nH]c2ccccc12']",9,0.17242165000000004,130
c1ccc2c(c1)CCN2,3,1.0526315789473684,3,2.912621359223301,0.1821826,0.464645,0.17404229999999998,"['COc1ccc(OC)c(C=NN=C2C(=O)Nc3ccccc32)c1', 'O=C1C(=Cc2ccccc2)c2ccccc2N1c1c2ccccc2nc2ccccc12', 'COc1ccc(C2SC3=C(C(=O)c4[nH]ccc4C3=C3Nc4ccccc4C3=O)C3(Cl)C=CC(=O)N23)cc1']",9,0.2906027,130
c1ccsc1,3,1.0526315789473684,6,5.825242718446602,0.1821826,0.1821826,0.1816856,"['Fc1ccc(-c2cc(Sc3cc(F)ccc3F)c(-c3cc(F)cc(F)c3)s2)cc1', 'Cc1cc(C2=C(c3ccccc3C)c3ccccc3C2=O)c(C)s1', 'Cc1ccc(S(=O)(=O)N=c2ccn3c(c2)sc2ccccc23)s1']",5,0.0004969999999999974,130
C1=CCCC=C1,2,0.7017543859649122,4,3.8834951456310676,0.1821826,0.25065585,0.1821826,"['CC[S+]=C1C=CC=CC1=C1C=CC(N2[N-]C3[N-]C32)=C[N+]1=O', 'C[O+]=C1C=CC=CC1=[P-]1(c2ccccc2)=C(c2ccccc2)C2=Cc3ccccc3C(=O)C2=C1c1ccccc1']",6,0.06847325000000001,130
c1ccoc1,2,0.7017543859649122,3,2.912621359223301,0.1821826,0.0803957,0.1830699,"['CN(C)c1nnc(-c2ccco2)c2nc3sccc3n12', 'Cc1coc(NC(=O)c2ccccc2)c1N']",5,-0.10267420000000001,130
[B-]1n2cccc2C=C2C=CC=[N+]12,2,0.7017543859649122,2,1.9417475728155338,0.1821826,0.5108166000000001,0.1803013,"['CC1=[N+]2C(=C(c3ccc(C)cc3)c3cccn3[B-]2(F)F)C=C1', 'N#CC1=[N+]2C(=C(c3ccccc3)c3cccn3[B-]2(F)F)C=C1']",12,0.33051530000000007,130
